segmento_id,fecha,hora,tipo_dia,es_fin,precipitacion,entrada_estudiantes,salida_estudiantes,entrada_trabajadores,salida_trabajadores,hora_pico,longitud_km,paradas_cercanas,nivel_congestion,velocidad_kmh,carga_vehicular,construccion_vial
6,2025-11-14,14:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,313,0
7,2025-11-14,14:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,191,1
8,2025-11-14,14:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,92,0
9,2025-11-14,14:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,65,0
10,2025-11-14,14:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,560,0
1,2025-11-14,15:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,464,0
2,2025-11-14,15:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,521,0
3,2025-11-14,15:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,131,0
4,2025-11-14,15:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,109,0
5,2025-11-14,15:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,551,0
6,2025-11-14,15:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,214,0
7,2025-11-14,15:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,373,0
8,2025-11-14,15:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,460,0
9,2025-11-14,15:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,555,0
10,2025-11-14,15:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,469,0
1,2025-11-14,16:00,Friday,0,0.0,0,0,0,0,1,12.755,6,3,26,269,0
2,2025-11-14,16:00,Friday,0,0.0,0,0,0,0,1,13.073,4,3,26,748,0
3,2025-11-14,16:00,Friday,0,0.0,0,0,0,0,1,12.969,3,3,26,609,0
4,2025-11-14,16:00,Friday,0,0.0,0,0,0,0,1,13.055,5,3,26,906,0
5,2025-11-14,16:00,Friday,0,0.0,0,0,0,0,1,12.614,3,3,26,600,0
6,2025-11-14,16:00,Friday,0,0.0,0,0,0,0,1,13.621,6,3,26,459,0
7,2025-11-14,16:00,Friday,0,0.0,0,0,0,0,1,13.167,2,3,26,305,0
8,2025-11-14,16:00,Friday,0,0.0,0,0,0,0,1,13.335,2,3,26,209,0
9,2025-11-14,16:00,Friday,0,0.0,0,0,0,0,1,15.138,4,3,26,843,0
10,2025-11-14,16:00,Friday,0,0.0,0,0,0,0,1,41.974,1,3,26,471,0
1,2025-11-14,17:00,Friday,0,0.0,0,1,0,1,1,12.755,6,5,10,665,0
2,2025-11-14,17:00,Friday,0,0.0,0,1,0,1,1,13.073,4,5,10,780,0
3,2025-11-14,17:00,Friday,0,0.0,0,1,0,1,1,12.969,3,5,10,1130,0
4,2025-11-14,17:00,Friday,0,0.0,0,1,0,1,1,13.055,5,5,10,1205,0
5,2025-11-14,17:00,Friday,0,0.0,0,1,0,1,1,12.614,3,5,10,252,1
6,2025-11-14,17:00,Friday,0,0.0,0,1,0,1,1,13.621,6,5,10,907,0
7,2025-11-14,17:00,Friday,0,0.0,0,1,0,1,1,13.167,2,5,10,630,0
8,2025-11-14,17:00,Friday,0,0.0,0,1,0,1,1,13.335,2,5,10,142,0
9,2025-11-14,17:00,Friday,0,0.0,0,1,0,1,1,15.138,4,5,10,1075,0
10,2025-11-14,17:00,Friday,0,0.0,0,1,0,1,1,41.974,1,5,10,960,1
1,2025-11-14,18:00,Friday,0,0.0,0,0,0,0,1,12.755,6,3,26,397,0
2,2025-11-14,18:00,Friday,0,0.0,0,0,0,0,1,13.073,4,3,26,216,0
3,2025-11-14,18:00,Friday,0,0.0,0,0,0,0,1,12.969,3,3,26,592,0
4,2025-11-14,18:00,Friday,0,0.0,0,0,0,0,1,13.055,5,3,26,695,0
5,2025-11-14,18:00,Friday,0,0.0,0,0,0,0,1,12.614,3,3,26,767,0
6,2025-11-14,18:00,Friday,0,0.0,0,0,0,0,1,13.621,6,3,26,503,0
7,2025-11-14,18:00,Friday,0,0.0,0,0,0,0,1,13.167,2,3,26,129,0
8,2025-11-14,18:00,Friday,0,0.0,0,0,0,0,1,13.335,2,3,26,761,0
9,2025-11-14,18:00,Friday,0,0.0,0,0,0,0,1,15.138,4,3,26,834,0
10,2025-11-14,18:00,Friday,0,0.0,0,0,0,0,1,41.974,1,3,26,307,0
1,2025-11-14,19:00,Friday,0,2.3,0,0,0,0,0,12.755,6,2,34,654,0
2,2025-11-14,19:00,Friday,0,2.3,0,0,0,0,0,13.073,4,2,34,657,0
3,2025-11-14,19:00,Friday,0,2.3,0,0,0,0,0,12.969,3,2,34,652,0
4,2025-11-14,19:00,Friday,0,2.3,0,0,0,0,0,13.055,5,2,34,742,0
5,2025-11-14,19:00,Friday,0,2.3,0,0,0,0,0,12.614,3,2,34,539,0
6,2025-11-14,19:00,Friday,0,2.3,0,0,0,0,0,13.621,6,2,34,392,0
7,2025-11-14,19:00,Friday,0,2.3,0,0,0,0,0,13.167,2,2,34,720,0
8,2025-11-14,19:00,Friday,0,2.3,0,0,0,0,0,13.335,2,2,34,475,0
9,2025-11-14,19:00,Friday,0,2.3,0,0,0,0,0,15.138,4,2,34,163,0
10,2025-11-14,19:00,Friday,0,2.3,0,0,0,0,0,41.974,1,2,34,505,0
1,2025-11-14,20:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,425,0
2,2025-11-14,20:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,243,0
3,2025-11-14,20:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,76,0
4,2025-11-14,20:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,548,0
5,2025-11-14,20:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,384,0
6,2025-11-14,20:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,204,0
7,2025-11-14,20:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,620,0
8,2025-11-14,20:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,223,0
9,2025-11-14,20:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,137,0
10,2025-11-14,20:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,227,0
1,2025-11-14,21:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,568,0
2,2025-11-14,21:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,340,0
3,2025-11-14,21:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,101,0
4,2025-11-14,21:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,232,0
5,2025-11-14,21:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,122,0
6,2025-11-14,21:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,282,0
7,2025-11-14,21:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,296,0
8,2025-11-14,21:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,527,0
9,2025-11-14,21:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,124,0
10,2025-11-14,21:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,612,0
1,2025-11-14,22:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,247,1
2,2025-11-14,22:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,67,0
3,2025-11-14,22:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,343,0
4,2025-11-14,22:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,395,0
5,2025-11-14,22:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,605,0
6,2025-11-14,22:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,249,0
7,2025-11-14,22:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,315,0
8,2025-11-14,22:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,267,0
9,2025-11-14,22:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,244,0
10,2025-11-14,22:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,349,0
1,2025-11-14,23:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,101,0
2,2025-11-14,23:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,184,0
3,2025-11-14,23:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,514,0
4,2025-11-14,23:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,483,0
5,2025-11-14,23:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,383,0
6,2025-11-14,23:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,279,0
7,2025-11-14,23:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,434,0
8,2025-11-14,23:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,373,1
9,2025-11-14,23:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,513,0
10,2025-11-14,23:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,443,0
1,2025-11-15,00:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,131,0
2,2025-11-15,00:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,328,0
3,2025-11-15,00:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,492,0
4,2025-11-15,00:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,141,0
5,2025-11-15,00:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,618,0
6,2025-11-15,00:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,195,0
7,2025-11-15,00:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,400,0
8,2025-11-15,00:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,319,0
9,2025-11-15,00:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,344,0
10,2025-11-15,00:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,588,0
1,2025-11-15,01:00,Saturday,1,6.79,0,0,0,0,0,12.755,6,2,34,321,0
2,2025-11-15,01:00,Saturday,1,6.79,0,0,0,0,0,13.073,4,2,34,292,0
3,2025-11-15,01:00,Saturday,1,6.79,0,0,0,0,0,12.969,3,2,34,728,0
4,2025-11-15,01:00,Saturday,1,6.79,0,0,0,0,0,13.055,5,2,34,606,0
5,2025-11-15,01:00,Saturday,1,6.79,0,0,0,0,0,12.614,3,2,34,345,0
6,2025-11-15,01:00,Saturday,1,6.79,0,0,0,0,0,13.621,6,2,34,668,0
7,2025-11-15,01:00,Saturday,1,6.79,0,0,0,0,0,13.167,2,2,34,267,0
8,2025-11-15,01:00,Saturday,1,6.79,0,0,0,0,0,13.335,2,2,34,336,1
9,2025-11-15,01:00,Saturday,1,6.79,0,0,0,0,0,15.138,4,2,34,249,0
10,2025-11-15,01:00,Saturday,1,6.79,0,0,0,0,0,41.974,1,2,34,760,0
1,2025-11-15,02:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,531,0
2,2025-11-15,02:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,179,0
3,2025-11-15,02:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,401,0
4,2025-11-15,02:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,318,0
5,2025-11-15,02:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,224,0
6,2025-11-15,02:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,425,0
7,2025-11-15,02:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,451,0
8,2025-11-15,02:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,117,0
9,2025-11-15,02:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,625,0
10,2025-11-15,02:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,106,0
1,2025-11-15,03:00,Saturday,1,7.58,0,0,0,0,0,12.755,6,2,34,201,0
2,2025-11-15,03:00,Saturday,1,7.58,0,0,0,0,0,13.073,4,2,34,792,0
3,2025-11-15,03:00,Saturday,1,7.58,0,0,0,0,0,12.969,3,2,34,779,0
4,2025-11-15,03:00,Saturday,1,7.58,0,0,0,0,0,13.055,5,2,34,409,0
5,2025-11-15,03:00,Saturday,1,7.58,0,0,0,0,0,12.614,3,2,34,393,0
6,2025-11-15,03:00,Saturday,1,7.58,0,0,0,0,0,13.621,6,2,34,430,0
7,2025-11-15,03:00,Saturday,1,7.58,0,0,0,0,0,13.167,2,2,34,499,0
8,2025-11-15,03:00,Saturday,1,7.58,0,0,0,0,0,13.335,2,2,34,313,0
9,2025-11-15,03:00,Saturday,1,7.58,0,0,0,0,0,15.138,4,2,34,136,0
10,2025-11-15,03:00,Saturday,1,7.58,0,0,0,0,0,41.974,1,2,34,262,0
1,2025-11-15,04:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,624,0
2,2025-11-15,04:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,408,0
3,2025-11-15,04:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,283,1
4,2025-11-15,04:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,445,0
5,2025-11-15,04:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,169,0
6,2025-11-15,04:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,349,0
7,2025-11-15,04:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,484,0
8,2025-11-15,04:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,167,0
9,2025-11-15,04:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,613,0
10,2025-11-15,04:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,267,0
1,2025-11-15,05:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,639,1
2,2025-11-15,05:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,478,0
3,2025-11-15,05:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,357,0
4,2025-11-15,05:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,301,0
5,2025-11-15,05:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,353,0
6,2025-11-15,05:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,291,0
7,2025-11-15,05:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,318,0
8,2025-11-15,05:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,131,0
9,2025-11-15,05:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,642,0
10,2025-11-15,05:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,534,0
1,2025-11-15,06:00,Saturday,1,9.85,0,0,0,0,1,12.755,6,4,18,924,0
2,2025-11-15,06:00,Saturday,1,9.85,0,0,0,0,1,13.073,4,4,18,752,0
3,2025-11-15,06:00,Saturday,1,9.85,0,0,0,0,1,12.969,3,4,18,684,0
4,2025-11-15,06:00,Saturday,1,9.85,0,0,0,0,1,13.055,5,4,18,963,0
5,2025-11-15,06:00,Saturday,1,9.85,0,0,0,0,1,12.614,3,4,18,145,0
6,2025-11-15,06:00,Saturday,1,9.85,0,0,0,0,1,13.621,6,4,18,752,0
7,2025-11-15,06:00,Saturday,1,9.85,0,0,0,0,1,13.167,2,4,18,1073,0
8,2025-11-15,06:00,Saturday,1,9.85,0,0,0,0,1,13.335,2,4,18,965,0
9,2025-11-15,06:00,Saturday,1,9.85,0,0,0,0,1,15.138,4,4,18,198,0
10,2025-11-15,06:00,Saturday,1,9.85,0,0,0,0,1,41.974,1,4,18,644,0
1,2025-11-15,07:00,Saturday,1,0.0,1,0,1,0,1,12.755,6,5,10,532,0
2,2025-11-15,07:00,Saturday,1,0.0,1,0,1,0,1,13.073,4,5,10,505,0
3,2025-11-15,07:00,Saturday,1,0.0,1,0,1,0,1,12.969,3,5,10,1007,0
4,2025-11-15,07:00,Saturday,1,0.0,1,0,1,0,1,13.055,5,5,10,280,1
5,2025-11-15,07:00,Saturday,1,0.0,1,0,1,0,1,12.614,3,5,10,160,0
6,2025-11-15,07:00,Saturday,1,0.0,1,0,1,0,1,13.621,6,5,10,497,0
7,2025-11-15,07:00,Saturday,1,0.0,1,0,1,0,1,13.167,2,5,10,927,0
8,2025-11-15,07:00,Saturday,1,0.0,1,0,1,0,1,13.335,2,5,10,422,0
9,2025-11-15,07:00,Saturday,1,0.0,1,0,1,0,1,15.138,4,5,10,602,0
10,2025-11-15,07:00,Saturday,1,0.0,1,0,1,0,1,41.974,1,5,10,465,0
1,2025-11-15,08:00,Saturday,1,0.0,0,0,0,0,1,12.755,6,3,26,180,0
2,2025-11-15,08:00,Saturday,1,0.0,0,0,0,0,1,13.073,4,3,26,796,0
3,2025-11-15,08:00,Saturday,1,0.0,0,0,0,0,1,12.969,3,3,26,448,0
4,2025-11-15,08:00,Saturday,1,0.0,0,0,0,0,1,13.055,5,3,26,598,0
5,2025-11-15,08:00,Saturday,1,0.0,0,0,0,0,1,12.614,3,3,26,927,0
6,2025-11-15,08:00,Saturday,1,0.0,0,0,0,0,1,13.621,6,3,26,237,0
7,2025-11-15,08:00,Saturday,1,0.0,0,0,0,0,1,13.167,2,3,26,148,0
8,2025-11-15,08:00,Saturday,1,0.0,0,0,0,0,1,13.335,2,3,26,224,0
9,2025-11-15,08:00,Saturday,1,0.0,0,0,0,0,1,15.138,4,3,26,378,0
10,2025-11-15,08:00,Saturday,1,0.0,0,0,0,0,1,41.974,1,3,26,807,0
1,2025-11-15,09:00,Saturday,1,1.76,0,0,0,0,0,12.755,6,2,34,192,0
2,2025-11-15,09:00,Saturday,1,1.76,0,0,0,0,0,13.073,4,2,34,217,0
3,2025-11-15,09:00,Saturday,1,1.76,0,0,0,0,0,12.969,3,2,34,448,0
4,2025-11-15,09:00,Saturday,1,1.76,0,0,0,0,0,13.055,5,2,34,457,0
5,2025-11-15,09:00,Saturday,1,1.76,0,0,0,0,0,12.614,3,2,34,507,0
6,2025-11-15,09:00,Saturday,1,1.76,0,0,0,0,0,13.621,6,2,34,352,0
7,2025-11-15,09:00,Saturday,1,1.76,0,0,0,0,0,13.167,2,2,34,772,0
8,2025-11-15,09:00,Saturday,1,1.76,0,0,0,0,0,13.335,2,2,34,166,0
9,2025-11-15,09:00,Saturday,1,1.76,0,0,0,0,0,15.138,4,2,34,459,0
10,2025-11-15,09:00,Saturday,1,1.76,0,0,0,0,0,41.974,1,2,34,108,0
1,2025-11-15,10:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,314,0
2,2025-11-15,10:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,492,0
3,2025-11-15,10:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,439,0
4,2025-11-15,10:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,93,0
5,2025-11-15,10:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,640,0
6,2025-11-15,10:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,301,0
7,2025-11-15,10:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,523,0
8,2025-11-15,10:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,618,0
9,2025-11-15,10:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,399,0
10,2025-11-15,10:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,373,0
1,2025-11-15,11:00,Saturday,1,3.05,0,0,0,0,0,12.755,6,2,34,206,0
2,2025-11-15,11:00,Saturday,1,3.05,0,0,0,0,0,13.073,4,2,34,204,0
3,2025-11-15,11:00,Saturday,1,3.05,0,0,0,0,0,12.969,3,2,34,188,0
4,2025-11-15,11:00,Saturday,1,3.05,0,0,0,0,0,13.055,5,2,34,384,0
5,2025-11-15,11:00,Saturday,1,3.05,0,0,0,0,0,12.614,3,2,34,308,0
6,2025-11-15,11:00,Saturday,1,3.05,0,0,0,0,0,13.621,6,2,34,110,0
7,2025-11-15,11:00,Saturday,1,3.05,0,0,0,0,0,13.167,2,2,34,374,0
8,2025-11-15,11:00,Saturday,1,3.05,0,0,0,0,0,13.335,2,2,34,129,0
9,2025-11-15,11:00,Saturday,1,3.05,0,0,0,0,0,15.138,4,2,34,683,0
10,2025-11-15,11:00,Saturday,1,3.05,0,0,0,0,0,41.974,1,2,34,452,0
1,2025-11-15,12:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,267,0
2,2025-11-15,12:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,578,0
3,2025-11-15,12:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,462,0
4,2025-11-15,12:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,614,0
5,2025-11-15,12:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,553,0
6,2025-11-15,12:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,66,0
7,2025-11-15,12:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,422,0
8,2025-11-15,12:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,535,1
9,2025-11-15,12:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,118,0
10,2025-11-15,12:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,514,0
1,2025-11-15,13:00,Saturday,1,6.11,0,0,0,0,0,12.755,6,2,34,299,0
2,2025-11-15,13:00,Saturday,1,6.11,0,0,0,0,0,13.073,4,2,34,152,0
3,2025-11-15,13:00,Saturday,1,6.11,0,0,0,0,0,12.969,3,2,34,358,0
4,2025-11-15,13:00,Saturday,1,6.11,0,0,0,0,0,13.055,5,2,34,232,0
5,2025-11-15,13:00,Saturday,1,6.11,0,0,0,0,0,12.614,3,2,34,356,1
6,2025-11-15,13:00,Saturday,1,6.11,0,0,0,0,0,13.621,6,2,34,572,0
7,2025-11-15,13:00,Saturday,1,6.11,0,0,0,0,0,13.167,2,2,34,140,0
8,2025-11-15,13:00,Saturday,1,6.11,0,0,0,0,0,13.335,2,2,34,780,0
9,2025-11-15,13:00,Saturday,1,6.11,0,0,0,0,0,15.138,4,2,34,340,0
10,2025-11-15,13:00,Saturday,1,6.11,0,0,0,0,0,41.974,1,2,34,592,0
1,2025-11-15,14:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,101,0
2,2025-11-15,14:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,308,0
3,2025-11-15,14:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,412,0
4,2025-11-15,14:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,133,0
5,2025-11-15,14:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,137,0
6,2025-11-15,14:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,321,0
7,2025-11-15,14:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,533,0
8,2025-11-15,14:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,240,0
9,2025-11-15,14:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,598,0
10,2025-11-15,14:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,478,0
1,2025-11-15,15:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,240,0
2,2025-11-15,15:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,508,0
3,2025-11-15,15:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,254,0
4,2025-11-15,15:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,275,0
5,2025-11-15,15:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,306,0
6,2025-11-15,15:00,Saturday,1,0.0,0,0,0,0,0,13.621,6,1,42,124,1
7,2025-11-15,15:00,Saturday,1,0.0,0,0,0,0,0,13.167,2,1,42,174,0
8,2025-11-15,15:00,Saturday,1,0.0,0,0,0,0,0,13.335,2,1,42,110,0
9,2025-11-15,15:00,Saturday,1,0.0,0,0,0,0,0,15.138,4,1,42,637,0
10,2025-11-15,15:00,Saturday,1,0.0,0,0,0,0,0,41.974,1,1,42,504,0
1,2025-11-15,16:00,Saturday,1,0.0,0,0,0,0,1,12.755,6,3,26,917,0
2,2025-11-15,16:00,Saturday,1,0.0,0,0,0,0,1,13.073,4,3,26,731,0
3,2025-11-15,16:00,Saturday,1,0.0,0,0,0,0,1,12.969,3,3,26,794,0
4,2025-11-15,16:00,Saturday,1,0.0,0,0,0,0,1,13.055,5,3,26,910,0
5,2025-11-15,16:00,Saturday,1,0.0,0,0,0,0,1,12.614,3,3,26,866,0
6,2025-11-15,16:00,Saturday,1,0.0,0,0,0,0,1,13.621,6,3,26,188,0
7,2025-11-15,16:00,Saturday,1,0.0,0,0,0,0,1,13.167,2,3,26,157,0
8,2025-11-15,16:00,Saturday,1,0.0,0,0,0,0,1,13.335,2,3,26,773,0
9,2025-11-15,16:00,Saturday,1,0.0,0,0,0,0,1,15.138,4,3,26,300,0
10,2025-11-15,16:00,Saturday,1,0.0,0,0,0,0,1,41.974,1,3,26,102,0
1,2025-11-15,17:00,Saturday,1,0.0,0,1,0,1,1,12.755,6,5,10,352,0
2,2025-11-15,17:00,Saturday,1,0.0,0,1,0,1,1,13.073,4,5,10,160,0
3,2025-11-15,17:00,Saturday,1,0.0,0,1,0,1,1,12.969,3,5,10,617,0
4,2025-11-15,17:00,Saturday,1,0.0,0,1,0,1,1,13.055,5,5,10,487,0
5,2025-11-15,17:00,Saturday,1,0.0,0,1,0,1,1,12.614,3,5,10,1245,0
6,2025-11-15,17:00,Saturday,1,0.0,0,1,0,1,1,13.621,6,5,10,132,0
7,2025-11-15,17:00,Saturday,1,0.0,0,1,0,1,1,13.167,2,5,10,1050,0
8,2025-11-15,17:00,Saturday,1,0.0,0,1,0,1,1,13.335,2,5,10,272,0
9,2025-11-15,17:00,Saturday,1,0.0,0,1,0,1,1,15.138,4,5,10,272,0
10,2025-11-15,17:00,Saturday,1,0.0,0,1,0,1,1,41.974,1,5,10,160,0
1,2025-11-15,18:00,Saturday,1,0.0,0,0,0,0,1,12.755,6,3,26,440,0
2,2025-11-15,18:00,Saturday,1,0.0,0,0,0,0,1,13.073,4,3,26,760,0
3,2025-11-15,18:00,Saturday,1,0.0,0,0,0,0,1,12.969,3,3,26,283,0
4,2025-11-15,18:00,Saturday,1,0.0,0,0,0,0,1,13.055,5,3,26,163,0
5,2025-11-15,18:00,Saturday,1,0.0,0,0,0,0,1,12.614,3,3,26,345,0
6,2025-11-15,18:00,Saturday,1,0.0,0,0,0,0,1,13.621,6,3,26,478,0
7,2025-11-15,18:00,Saturday,1,0.0,0,0,0,0,1,13.167,2,3,26,841,0
8,2025-11-15,18:00,Saturday,1,0.0,0,0,0,0,1,13.335,2,3,26,571,1
9,2025-11-15,18:00,Saturday,1,0.0,0,0,0,0,1,15.138,4,3,26,353,0
10,2025-11-15,18:00,Saturday,1,0.0,0,0,0,0,1,41.974,1,3,26,573,0
1,2025-11-15,19:00,Saturday,1,0.0,0,0,0,0,0,12.755,6,1,42,492,0
2,2025-11-15,19:00,Saturday,1,0.0,0,0,0,0,0,13.073,4,1,42,126,0
3,2025-11-15,19:00,Saturday,1,0.0,0,0,0,0,0,12.969,3,1,42,360,0
4,2025-11-15,19:00,Saturday,1,0.0,0,0,0,0,0,13.055,5,1,42,466,0
5,2025-11-15,19:00,Saturday,1,0.0,0,0,0,0,0,12.614,3,1,42,280,0
